,TS_ID,Team,Season,Conference,NatChamp,Playoff,ConfChamp,Heisman,Games,Win,Loss,Off.Rank,Off.Plays,Off.Yards,Off.Yards.Play,Off.TDs,Off.Yards.per.Game,Def.Rank,Def.Plays,Yards.Allowed,Yards.Play.Allowed,Off.TDs.Allowed,Total.TDs.Allowed,Yards.Per.Game.Allowed,First.Down.Rank,First.Down.Runs,First.Down.Passes,First.Down.Penalties,First.Downs,First.Down.Def.Rank,Opp.First.Down.Runs,Opp.First.Down.Passes,Opp.First.Down.Penalties,Opp.First.Downs,X4th.Down.Rank,X4th.Attempts,X4th.Conversions,X4th.Percent,X4rd.Down.Def.Rank,Opp.4th.Conversion,Opp.4th.Attempt,Opponent.4th.Percent,Kickoff.Return.Rank,Kickoffs.Returned,Kickoff.Return.Yards,Kickoff.Return.Touchdowns,Avg.Yard.per.Kickoff.Return,Passing.Off.Rank,Pass.Attempts,Pass.Completions,Interceptions.Thrown.x,Pass.Yards,Pass.Yards.Attempt,Yards.Completion,Pass.Touchdowns,Pass.Yards.Per.Game,Pass.Def.Rank,Opp.Completions.Allowed,Opp.Pass.Attempts,Opp.Pass.Yds.Allowed,Opp.Pass.TDs.Allowed,Yards.Attempt.Allowed,Yards.Completion.Allowed,Pass.Yards.Per.Game.Allowed,Penalty.Rank,Penalties,Penalty.Yards,Penalty.Yards.Per.Game,Punt.Return.Rank,Punt.Returns,Net.Punt.Return.Yards,Punt.Return.Touchdowns,Avg.Yards.Per.Punt.Return,Punt.Return.Def.Rank,Opp.Punt.Returns,Opp.Net.Punt.Return.Yards,Opp.Punt.Return.Touchdowns.Allowed,Avg.Yards.Allowed.per.Punt.Return,Redzone.Off.Rank,Redzone.Attempts,Redzone.Rush.TD,Redzone.Pass.TD,Redzone.Field.Goals.Made,Redzone.Scores,Redzone.Points,Redzone.Def.Rank,Opp.Redzone.Attempts,Opp.Redzone.Rush.TD.Allowed,Opp.Redzone.Pass.Touchdowns.Allowed,Opp.Redzone.Field.Goals.Made,Opp.Redzone.Scores,Redzone.Points.Allowed,Rushing.Off.Rank,Rush.Attempts,Rush.Yds,Yards.Rush,Rushing.TD,Rushing.Yards.per.Game,Rushing.Def.Rank,Opp.Rush.Attempts,Opp.Rush.Yards.Alloweed,Yds.Rush.Allowed,Opp.Rush.Touchdowns.Allowed,Rush.Yards.Per.Game.Allowed,Sack.Rank,Sacks,Sack.Yards,Average.Sacks.per.Game,Scoring.Def.Rank,Touchdowns.Allowed,Opponent.Extra.Points,X2.Point.Conversions.Allowed,Opp.Deflected.Extra.Points,Opp.Feild.Goals.Made,Opp.Safety,Points.Allowed,Avg.Points.per.Game.Allowed,Scoring.Off.Rank,Touchdowns,PAT,X2.Point.Conversions,Defensive.Points,Feild.Goals,Safety,Total.Points,Points.Per.Game,Tackle.for.Loss.Rank,Solo.Tackle.For.Loss,Assist.Tackle.For.Loss,Tackle.for.Loss.Yards,Total.Tackle.For.Loss,Tackle.For.Loss.Per.Game,X3rd.Down.Rank,X3rd.Attempts,X3rd.Conversions,X3rd.Percent,X3rd.Down.Def.Rank,Opp.3rd.Conversion,Opp.3rd.Attempt,Opponent.3rd.Percent,Time.of.Possession.Rank,Average.T.O.P,Turnover.Rank,Fumbles.Recovered,Opponents.Intercepted,Turnovers.Gain,Fumbles.Lost,Interceptions.Thrown.y,Turnovers.Lost,Turnover.Margin,Avg.Turnover.Margin.per.Game,Avg Rank,Net Yards Per Play,winpct
651,876,Fresno St.,2020,Mountain West,0,0,0,0,6,3,3,16,464,2876,6.2,26,479,84,420,2580,6.14,22,23,430,19,60,50,7,117,19,60,50,7,117,38,8,13,1,66,5,9,1,88,32,2,728,1.0,4,248,158,5,2138,8.62,13.53,14,356,47,98,176,1306,8,7.42,13.33,217.7,32,32,272,45.33,89,7,68,0,9.71,89,7,68,0,9.71,41,28,9,9,6,24,0.86,45,26,11,4,6,21,0.81,106,216,738,3.42,12,123.0,106,244,1274,5.22,14,212.3,124,24,200,4.0,70,23,21,0,0,7,0,180,30.0,36,26,21,1,0,6,0,197,32.8,21,37,16,175,45,7.5,45,88,38,0.43,118,47,97,0.49,30,31:38:00,58,6,4,10,5,5,10,0,0.0,50.0,0.0600000000000005,0.5
652,881,Hawaii,2020,Mountain West,0,0,0,0,9,5,4,77,640,3455,5.4,29,384,68,645,3679,5.7,29,31,409,72,104,81,11,196,72,104,81,11,196,9,10,13,1,85,8,13,1,99,16,23,373,1.0,60,316,195,6,2083,6.59,10.68,14,231,24,145,264,1774,12,6.72,12.23,197.1,23,48,386,42.89,106,20,246,0,12.3,106,20,246,0,12.3,37,30,13,7,6,26,0.87,93,31,12,7,8,27,0.87,76,324,1372,4.23,15,152.4,105,381,1905,5.0,17,211.7,108,28,174,3.11,55,31,29,0,0,11,0,248,27.6,84,30,26,3,0,8,0,236,26.2,40,51,19,203,60,6.7,72,138,54,0.39,82,53,127,0.42,89,28:44:00,31,5,12,17,6,6,12,5,0.56,72.5,-0.2999999999999998,0.5555555555555556
653,911,Nevada,2020,Mountain West,0,0,0,0,9,7,2,30,615,3973,6.46,34,441,46,630,3399,5.4,25,26,378,68,65,100,15,180,68,65,100,15,180,22,12,18,1,38,12,25,0,111,25,28,618,1.0,13,359,251,4,2872,8.0,11.44,27,319,73,192,317,2156,13,6.8,11.23,239.6,110,72,625,69.44,84,9,80,0,8.89,84,9,80,0,8.89,73,38,6,13,12,31,0.82,32,31,8,9,7,24,0.77,107,256,1101,4.3,7,122.3,36,313,1243,3.97,12,138.1,65,20,151,2.22,35,26,20,1,0,10,1,210,23.3,48,34,28,0,0,15,0,277,30.8,74,41,22,242,52,5.8,57,118,49,0.42,26,48,135,0.36,29,31:39:00,58,3,6,9,5,4,9,0,0.0,38.0,1.0599999999999996,0.7777777777777778
654,912,New Mexico,2020,Mountain West,0,0,0,0,7,2,5,64,504,2756,5.47,20,394,100,460,3130,6.8,27,28,447,42,57,74,14,145,42,57,74,14,145,122,2,8,0,60,6,11,1,61,23,9,481,0.0,95,215,122,6,1386,6.45,11.36,8,198,116,143,219,1981,18,9.05,13.85,283.0,79,41,390,55.71,78,8,64,0,8.0,78,8,64,0,8.0,92,19,9,2,4,15,0.79,72,19,5,3,8,16,0.84,35,289,1370,4.74,12,195.7,67,241,1149,4.77,9,164.1,72,16,108,2.29,89,28,26,2,0,10,0,228,32.6,94,20,20,0,0,9,0,167,23.9,110,25,14,139,32,4.6,47,107,46,0.43,86,38,89,0.43,54,30:32:00,28,7,6,13,3,6,9,4,0.57,82.0,-1.33,0.2857142857142857
655,930,San Diego St.,2020,Mountain West,0,0,0,0,8,4,4,97,560,2806,5.01,20,351,4,520,2268,4.36,16,16,284,23,51,59,12,122,23,51,59,12,122,88,8,17,0,121,8,10,1,115,13,28,338,0.0,115,203,115,5,1211,5.97,10.53,6,151,16,157,262,1482,11,5.66,9.44,185.2,21,38,339,42.38,91,15,150,0,10.0,91,15,150,0,10.0,115,29,8,5,8,21,0.72,55,23,4,8,7,19,0.83,32,357,1595,4.47,14,199.4,8,258,786,3.05,5,98.2,61,17,107,2.12,12,16,14,1,0,10,0,142,17.8,91,24,23,0,0,10,0,197,24.6,9,46,38,278,65,8.1,95,120,44,0.37,7,36,121,0.3,22,32:15:00,49,5,8,13,6,5,11,2,0.25,50.5,0.6499999999999995,0.5
656,931,San Jose St.,2020,Mountain West,0,0,1,0,7,7,0,29,456,3100,6.8,26,443,22,489,2367,4.84,14,15,338,33,51,75,9,135,33,51,75,9,135,109,4,10,0,42,8,16,1,24,29,3,525,0.0,20,242,157,5,2109,8.71,13.43,18,301,60,150,243,1590,7,6.54,10.6,227.1,71,45,373,53.29,124,3,69,1,23.0,124,3,69,1,23.0,64,29,6,9,9,24,0.83,18,20,7,5,3,15,0.75,85,214,991,4.63,8,141.6,16,246,777,3.16,7,111.0,8,7,45,1.0,13,15,14,0,0,7,0,125,17.9,46,27,25,1,0,9,0,216,30.9,41,40,14,228,47,6.7,56,89,37,0.42,51,41,105,0.39,70,29:34:00,28,6,3,9,0,5,5,4,0.57,25.5,1.96,1.0
657,955,UNLV,2020,Mountain West,0,0,0,0,6,0,6,108,420,1983,4.72,13,331,119,404,2893,7.16,28,28,482,34,74,51,11,136,34,74,51,11,136,22,10,15,1,100,4,6,1,101,18,1,427,0.0,107,196,115,4,1115,5.69,9.7,6,186,61,99,163,1363,6,8.36,13.77,227.2,82,40,339,56.5,35,15,74,0,4.93,35,15,74,0,4.93,92,19,5,5,5,15,0.79,113,33,17,3,10,30,0.91,83,224,868,3.88,7,144.7,122,241,1530,6.35,22,255.0,126,29,161,4.83,113,28,27,0,0,11,0,228,38.0,119,13,11,0,0,5,0,104,17.3,95,23,14,123,30,5.0,93,92,34,0.37,108,36,77,0.47,76,29:18:00,108,3,2,5,5,4,9,-4,-0.67,113.5,-2.4400000000000004,0.0
658,957,Utah St.,2020,Mountain West,0,0,0,0,6,1,5,123,362,1655,4.57,10,276,120,444,2912,6.56,28,28,485,50,67,78,11,156,50,67,78,11,156,78,5,10,1,120,11,14,1,17,14,3,243,0.0,120,170,89,5,815,4.79,9.16,6,136,103,130,192,1564,14,8.15,12.03,260.7,45,32,284,47.33,12,9,13,0,1.44,12,9,13,0,1.44,106,8,2,2,2,6,0.75,40,24,10,5,4,19,0.79,90,192,840,4.38,4,140.0,114,252,1348,5.35,14,224.7,77,14,75,2.33,101,28,28,0,0,5,0,211,35.2,124,12,10,0,0,3,1,93,15.5,55,29,18,161,38,6.3,82,92,35,0.38,102,38,82,0.46,119,25:56:00,118,2,2,4,5,5,10,-6,-1.0,121.5,-1.9899999999999993,0.16666666666666666
659,970,Wyoming,2020,Mountain West,0,0,0,0,6,2,4,82,409,2237,5.47,17,373,16,399,1968,4.93,15,16,328,15,48,49,10,107,15,48,49,10,107,78,6,12,1,1,0,6,0,102,17,14,407,0.0,113,134,62,5,920,6.87,14.84,1,153,32,113,178,1216,8,6.83,10.76,202.7,24,30,259,43.17,66,9,64,0,7.11,66,9,64,0,7.11,32,26,12,0,11,23,0.89,8,17,6,3,3,12,0.71,16,275,1317,4.79,16,219.5,22,221,752,3.4,7,125.3,93,16,101,2.67,25,16,15,0,0,5,0,126,21.0,83,17,16,1,0,13,0,159,26.5,17,34,24,194,46,7.7,118,89,27,0.3,29,29,80,0.36,50,30:41:00,54,6,4,10,4,5,9,1,0.17,49.0,0.54,0.3333333333333333
768,848,Arizona,2020,Pac-12,0,0,0,0,5,0,5,86,373,1847,4.95,10,369,116,351,2365,6.74,25,26,473,16,55,43,10,108,16,55,43,10,108,122,3,12,0,88,5,8,1,127,2,17,110,1.0,77,189,114,7,1065,5.63,9.34,6,213,31,80,122,1012,6,8.3,12.65,202.4,89,34,294,58.8,92,6,61,0,10.17,92,6,61,0,10.17,119,13,3,2,4,9,0.69,104,28,16,3,6,25,0.89,73,184,782,4.25,4,156.4,125,229,1353,5.91,19,270.6,120,18,118,3.6,119,26,25,0,0,6,0,199,39.8,118,10,9,0,0,6,0,87,17.4,95,21,8,58,25,5.0,113,79,26,0.33,87,27,63,0.43,103,28:01:00,126,1,2,3,5,7,12,-9,-1.8,101.0,-1.79,0.0
769,849,Arizona St.,2020,Pac-12,0,0,0,0,4,2,2,20,252,1834,7.28,21,459,89,322,1743,5.41,13,13,436,10,49,40,4,93,10,49,40,4,93,118,2,6,0,42,8,16,1,42,14,10,267,0.0,99,87,51,1,777,8.93,15.24,5,194,89,100,158,1010,6,6.39,10.1,252.5,76,28,218,54.5,61,4,28,0,7.0,61,4,28,0,7.0,37,15,11,1,1,13,0.87,52,17,7,6,1,14,0.82,8,165,1057,6.41,16,264.2,87,164,733,4.47,7,183.2,26,6,43,1.5,34,13,8,2,0,1,0,93,23.2,14,22,18,0,0,3,1,161,40.2,66,20,8,93,24,6.0,28,45,21,0.47,97,31,69,0.45,83,29:01:00,1,8,5,13,4,1,5,8,2.0,54.5,1.87,0.5
770,861,California,2020,Pac-12,0,0,0,0,4,1,3,115,286,1278,4.47,10,320,41,258,1468,5.69,14,14,367,3,34,35,5,74,3,34,35,5,74,78,4,8,1,42,3,6,1,92,9,7,206,0.0,100,138,85,3,771,5.59,9.07,6,193,23,65,105,787,7,7.5,12.11,196.8,6,18,140,35.0,112,5,70,0,14.0,112,5,70,0,14.0,94,14,4,4,3,11,0.79,18,16,5,4,3,12,0.75,102,148,507,3.43,4,126.8,74,153,681,4.45,7,170.2,122,15,81,3.75,48,14,13,0,0,3,0,106,26.5,110,10,9,0,0,4,0,81,20.2,95,17,6,58,20,5.0,91,67,25,0.37,72,22,54,0.41,31,31:36:00,58,2,3,5,2,3,5,0,0.0,78.0,-1.2200000000000006,0.25
771,867,Colorado,2020,Pac-12,0,0,0,0,5,4,1,45,375,2105,5.61,18,421,45,348,1884,5.41,14,15,377,13,33,52,17,102,13,33,52,17,102,126,1,5,0,3,1,8,0,90,13,13,297,0.0,86,145,84,5,1013,6.99,12.06,6,203,48,101,188,1100,7,5.85,10.89,220.0,77,27,273,54.6,110,8,104,0,13.0,110,8,104,0,13.0,4,18,12,2,3,17,0.94,43,15,4,4,4,12,0.8,17,230,1092,4.75,12,218.4,56,160,784,4.9,7,156.8,13,6,31,1.2,51,15,12,3,0,9,0,135,27.0,56,19,19,0,0,5,0,148,29.6,4,33,20,117,43,8.6,26,79,37,0.47,16,25,74,0.34,28,31:41:00,58,4,4,8,3,5,8,0,0.0,45.0,0.20000000000000018,0.8
772,923,Oregon,2020,Pac-12,0,0,1,0,6,4,2,38,382,2578,6.75,26,430,69,446,2457,5.51,20,21,410,30,44,74,13,131,30,44,74,13,131,43,3,5,1,97,13,20,1,64,23,5,485,0.0,44,163,102,5,1497,9.18,14.68,15,250,86,131,218,1498,7,6.87,11.44,249.7,75,38,326,54.33,69,9,67,0,7.44,69,9,67,0,7.44,41,28,10,11,3,24,0.86,69,25,12,4,5,21,0.84,49,219,1081,4.94,11,180.2,60,228,959,4.21,13,159.8,32,10,55,1.67,54,21,18,1,0,6,0,164,27.3,31,27,26,1,0,4,0,202,33.7,106,27,2,113,28,4.7,24,68,32,0.47,47,37,97,0.38,107,27:40:00,113,2,5,7,7,5,12,-5,-0.83,53.5,1.2400000000000002,0.6666666666666666
773,924,Oregon St.,2020,Pac-12,0,0,0,0,7,2,5,55,491,2862,5.83,26,409,94,477,3096,6.49,28,29,442,49,75,66,14,155,49,75,66,14,155,34,12,19,1,66,5,9,1,47,18,11,357,0.0,81,233,134,5,1479,6.35,11.04,11,211,57,128,203,1573,10,7.75,12.29,224.7,54,42,342,48.86,122,7,145,1,20.71,122,7,145,1,20.71,21,28,13,8,4,25,0.89,104,28,12,5,8,25,0.89,33,258,1383,5.36,15,197.6,110,274,1523,5.56,18,217.6,36,12,82,1.71,93,29,24,1,0,11,0,233,33.3,62,27,19,3,0,5,0,202,28.9,122,19,16,88,27,3.9,64,99,40,0.4,106,42,90,0.47,104,27:57:00,85,1,5,6,3,5,8,-2,-0.29,74.5,-0.6600000000000001,0.2857142857142857
774,936,Southern California,2020,Pac-12,0,0,0,0,6,5,1,49,449,2500,5.57,25,417,43,404,2218,5.49,18,19,370,25,55,58,13,126,25,55,58,13,126,22,10,15,1,24,5,12,0,10,6,22,102,0.0,12,265,178,7,1916,7.23,10.76,17,319,44,121,187,1298,14,6.94,10.73,216.3,115,40,426,71.0,104,5,61,0,12.2,104,5,61,0,12.2,86,34,8,13,6,27,0.79,119,16,3,8,4,15,0.94,120,184,584,3.17,8,97.3,51,217,920,4.24,4,153.3,84,15,108,2.5,44,19,18,0,0,8,0,156,26.0,32,25,23,0,0,9,0,200,33.3,42,30,20,179,40,6.7,39,89,39,0.44,57,31,79,0.39,62,30:06:00,16,7,9,16,4,7,11,5,0.83,46.0,0.08000000000000007,0.8333333333333334
775,938,Stanford,2020,Pac-12,0,0,0,0,6,4,2,47,420,2521,6.0,22,420,91,400,2632,6.58,24,25,439,35,72,58,9,139,35,72,58,9,139,4,6,7,1,127,5,5,1,35,10,14,185,0.0,22,222,145,3,1720,7.75,11.86,7,287,45,100,156,1300,12,8.33,13.0,216.7,65,34,310,51.67,43,7,38,0,5.43,43,7,38,0,5.43,23,27,15,6,3,24,0.89,87,29,12,7,6,25,0.86,94,198,801,4.05,15,133.5,112,244,1332,5.46,12,222.0,32,10,60,1.67,79,25,22,0,0,6,0,190,31.7,59,22,17,3,0,7,0,176,29.3,104,28,2,120,29,4.8,15,85,41,0.48,121,39,76,0.51,27,31:51:00,42,5,2,7,2,3,5,2,0.33,69.0,-0.5800000000000001,0.6666666666666666
776,953,UCLA,2020,Pac-12,0,0,0,0,7,3,4,23,519,3185,6.14,31,455,71,527,2869,5.44,27,28,410,48,60,86,8,154,48,60,86,8,154,107,7,17,0,10,3,9,0,79,17,25,377,0.0,67,200,130,6,1571,7.86,12.08,18,224,113,161,263,1919,13,7.3,11.92,274.1,72,48,374,53.43,70,8,60,0,7.5,70,8,60,0,7.5,23,27,11,8,5,24,0.89,111,31,14,9,5,28,0.9,12,319,1614,5.06,13,230.6,31,264,950,3.6,14,135.7,36,12,79,1.71,75,28,24,0,0,7,1,215,30.7,20,33,30,1,0,6,0,248,35.4,35,40,16,198,48,6.9,35,97,43,0.44,99,49,107,0.46,87,28:52:00,85,2,9,11,7,6,13,-2,-0.29,47.0,0.6999999999999993,0.42857142857142855
777,956,Utah,2020,Pac-12,0,0,0,0,5,3,2,52,347,2049,5.9,15,410,39,332,1825,5.5,15,16,365,9,25,57,9,91,9,25,57,9,91,96,5,11,0,6,2,10,0,83,18,12,404,0.0,75,156,95,7,1079,6.92,11.36,6,216,99,110,191,1286,8,6.73,11.69,257.2,48,26,238,47.6,124,4,92,1,23.0,124,4,92,1,23.0,50,20,7,5,5,17,0.85,62,18,7,4,4,15,0.83,37,191,970,5.08,9,194.0,13,141,539,3.82,7,107.8,23,7,49,1.4,44,16,16,0,0,6,0,130,26.0,52,18,17,1,0,8,0,151,30.2,47,30,6,135,33,6.6,87,69,26,0.38,20,23,67,0.34,13,33:20:00,58,6,7,13,6,7,13,0,0.0,45.5,0.40000000000000036,0.6
778,964,Washington,2020,Pac-12,0,0,0,0,4,3,1,57,267,1611,6.03,15,403,30,259,1385,5.35,13,14,346,5,36,39,5,80,5,36,39,5,80,5,5,6,1,42,4,8,1,114,13,6,332,0.0,66,111,68,3,906,8.16,13.32,4,227,15,74,117,740,5,6.32,10.0,185.0,18,21,162,40.5,123,3,64,1,21.33,123,3,64,1,21.33,23,18,8,2,6,16,0.89,36,14,8,3,0,11,0.79,55,156,705,4.52,11,176.2,62,142,645,4.54,8,161.2,2,1,2,0.25,41,14,13,0,0,1,0,100,25.0,50,15,13,0,0,6,0,121,30.2,117,15,4,91,17,4.2,18,54,26,0.48,84,22,52,0.42,26,31:52:00,6,5,3,8,0,3,3,5,1.25,43.5,0.6800000000000006,0.75
779,965,Washington St.,2020,Pac-12,0,0,0,0,4,1,3,76,262,1536,5.86,14,384,111,276,1847,6.69,20,21,462,10,31,57,5,93,10,31,57,5,93,102,3,7,0,124,6,7,1,51,9,11,181,0.0,41,152,94,4,1019,6.7,10.84,6,255,124,103,152,1228,11,8.08,11.92,307.0,40,21,187,46.75,43,7,38,0,5.43,43,7,38,0,5.43,8,16,7,4,4,15,0.94,101,18,8,8,0,16,0.89,97,110,517,4.7,8,129.2,53,124,619,4.99,9,154.8,68,9,66,2.25,117,21,18,2,0,2,0,154,38.5,76,14,12,0,0,4,0,108,27.0,75,19,8,81,23,5.8,71,51,20,0.39,116,25,52,0.48,33,31:28:00,98,4,2,6,4,4,8,-2,-0.5,93.5,-0.8300000000000001,0.25
878,846,Alabama,2020,SEC,1,1,1,1,11,11,0,5,764,5983,7.83,68,544,33,767,3863,5.04,25,25,351,92,76,119,21,216,92,76,119,21,216,102,3,7,0,77,11,19,1,34,33,17,610,0.0,5,350,263,4,3895,11.13,14.81,33,354,78,227,393,2679,14,6.82,11.8,243.5,46,66,522,47.45,32,4,19,0,4.75,32,4,19,0,4.75,11,60,30,16,9,55,0.92,28,30,10,5,8,23,0.77,44,414,2088,5.04,35,189.8,12,374,1184,3.17,11,107.6,25,16,101,1.45,19,25,23,1,0,13,0,214,19.5,2,73,73,0,0,12,0,547,49.7,39,59,30,272,74,6.7,1,125,74,0.59,71,69,170,0.41,48,30:45:00,12,10,11,21,7,4,11,10,0.91,19.0,2.79,1.0
879,850,Arkansas,2020,SEC,0,0,0,0,10,3,7,67,678,3915,5.77,31,392,105,799,4517,5.65,39,43,452,120,103,134,18,255,120,103,134,18,255,33,7,11,1,78,14,24,1,110,14,33,345,0.0,52,284,183,6,2402,8.46,13.13,20,240,102,254,383,2596,18,6.78,10.22,259.6,34,64,457,45.7,99,23,263,2,11.43,99,23,263,2,11.43,15,33,10,13,7,30,0.91,35,46,17,13,6,36,0.78,78,394,1513,3.84,11,151.3,92,416,1921,4.62,21,192.1,115,34,186,3.4,98,43,42,1,0,15,1,349,34.9,86,34,27,1,0,8,0,257,25.7,95,37,26,177,50,5.0,105,136,46,0.34,109,74,158,0.47,125,25:17:00,33,5,13,18,7,6,13,5,0.5,86.0,0.11999999999999922,0.3
880,853,Auburn,2020,SEC,0,0,0,0,10,6,4,75,685,3850,5.62,26,385,61,708,4009,5.66,31,31,401,103,97,114,16,227,103,97,114,16,227,122,2,8,0,20,4,10,0,120,15,33,400,0.0,80,319,190,7,2123,6.66,11.17,11,212,68,211,329,2378,17,7.23,11.27,237.8,44,56,473,47.3,23,7,24,0,3.43,23,7,24,0,3.43,58,38,15,6,11,32,0.84,26,34,12,10,4,26,0.77,58,366,1727,4.72,15,172.7,64,379,1631,4.3,14,163.1,46,19,100,1.9,36,31,25,1,0,8,0,237,23.7,86,29,23,3,0,18,0,257,25.7,81,49,14,244,56,5.6,22,145,69,0.48,122,75,146,0.51,79,29:10:00,33,4,9,13,1,7,8,5,0.5,68.0,-0.040000000000000036,0.6
881,874,Florida,2020,SEC,0,0,0,0,11,8,3,9,756,5597,7.4,56,509,63,782,4452,5.69,38,41,405,117,103,129,17,249,117,103,129,17,249,43,6,10,1,99,15,23,1,23,25,41,452,0.0,1,428,296,7,4272,9.98,14.43,45,388,100,240,373,2841,25,7.62,11.84,258.3,28,56,481,43.73,93,3,31,0,10.33,93,3,31,0,10.33,9,57,11,30,12,53,0.93,59,41,11,15,8,34,0.83,110,328,1325,4.04,11,120.5,47,409,1611,3.94,13,146.5,39,19,113,1.73,63,41,37,1,0,10,0,315,28.6,11,58,57,1,0,17,0,458,41.6,51,53,36,327,71,6.5,5,127,66,0.52,74,65,159,0.41,59,30:15:00,75,5,9,14,9,7,16,-2,-0.18,36.0,1.71,0.7272727272727273
882,878,Georgia,2020,SEC,0,0,0,0,9,7,2,44,620,3792,6.12,35,421,14,597,2905,4.87,20,21,323,63,51,101,17,169,63,51,101,17,169,114,4,11,0,73,8,14,1,8,10,43,168,0.0,59,267,151,10,2095,7.85,13.87,18,233,91,212,322,2281,13,7.08,10.76,253.4,64,49,462,51.33,53,3,19,0,6.33,53,3,19,0,6.33,80,30,12,8,4,24,0.8,126,19,7,5,7,19,1.0,45,353,1697,4.81,17,188.6,1,275,624,2.27,7,69.3,44,17,133,1.89,20,21,20,0,0,11,0,179,19.9,33,38,37,1,0,10,1,299,33.2,82,47,6,250,50,5.6,11,124,61,0.49,35,47,126,0.37,58,30:19:00,73,3,9,12,3,10,13,-1,-0.11,29.0,1.25,0.7777777777777778
883,890,Kentucky,2020,SEC,0,0,0,0,10,4,6,117,611,3118,5.1,24,312,53,698,3870,5.54,33,35,387,102,95,107,22,224,102,95,107,22,224,91,7,15,0,110,15,22,1,121,12,26,323,0.0,121,222,132,5,1244,5.6,9.42,7,124,49,208,316,2203,17,6.97,10.59,220.3,62,53,512,51.2,114,12,173,1,14.42,114,12,173,1,14.42,64,29,11,5,8,24,0.83,18,40,14,12,4,30,0.75,46,389,1874,4.82,17,187.4,70,382,1667,4.36,16,166.7,34,17,102,1.7,47,35,33,2,0,5,1,264,26.4,107,27,25,0,0,10,0,217,21.7,95,38,24,149,50,5.0,83,129,49,0.38,85,55,129,0.43,47,30:45:00,22,6,13,19,7,5,12,7,0.7,85.0,-0.4400000000000004,0.4
884,895,LSU,2020,SEC,0,0,0,0,10,5,5,35,786,4339,5.52,33,434,124,678,4920,7.26,42,45,492,95,87,120,12,219,95,87,120,12,219,19,12,17,1,42,6,12,1,126,10,46,344,1.0,15,421,247,9,3122,7.42,12.64,24,312,126,198,332,3230,24,9.73,16.31,323.0,36,61,462,46.2,74,10,77,0,7.7,74,10,77,0,7.7,68,34,8,10,10,28,0.82,50,43,15,11,9,35,0.81,108,365,1217,3.33,9,121.7,72,346,1690,4.88,18,169.0,84,25,145,2.5,98,45,43,0,0,12,0,349,34.9,39,38,36,1,0,18,0,320,32.0,57,53,20,273,63,6.3,102,156,54,0.35,35,47,126,0.37,34,31:24:00,13,9,13,22,4,9,13,9,0.9,79.5,-1.7400000000000002,0.5
885,906,Mississippi St.,2020,SEC,0,0,0,0,10,3,7,103,701,3471,4.95,22,347,47,694,3803,5.48,31,35,380,84,82,107,19,208,84,82,107,19,208,42,11,18,1,25,8,19,0,118,5,37,132,0.0,16,527,354,18,3111,5.9,8.79,16,311,95,214,343,2550,22,7.43,11.92,255.0,80,61,559,55.9,61,15,105,0,7.0,61,15,105,0,7.0,110,31,6,10,7,23,0.74,41,34,8,11,8,27,0.79,127,174,360,2.07,6,36.0,21,351,1253,3.57,9,125.3,104,30,218,3.0,60,35,33,2,0,12,0,283,28.3,109,25,25,0,0,10,1,207,20.7,90,37,30,204,52,5.2,115,145,47,0.32,53,56,143,0.39,36,31:11:00,116,7,9,16,7,18,25,-9,-0.9,75.0,-0.5300000000000002,0.3
886,907,Missouri,2020,SEC,0,0,0,0,10,5,5,59,714,4020,5.63,30,402,67,669,4080,6.1,40,42,408,95,92,108,19,219,95,92,108,19,219,59,10,18,1,117,13,18,1,10,3,46,51,0.0,31,363,246,6,2668,7.35,10.85,9,267,82,182,311,2458,21,7.9,13.51,245.8,58,58,499,49.9,16,9,21,0,2.33,16,9,21,0,2.33,6,34,17,3,12,32,0.94,117,37,18,12,4,34,0.92,93,351,1352,3.85,21,135.2,63,358,1622,4.53,19,162.2,29,16,138,1.6,85,42,39,1,0,10,0,323,32.3,79,31,28,1,0,17,0,267,26.7,95,44,12,184,50,5.0,44,141,61,0.43,39,47,125,0.38,45,30:47:00,98,5,4,9,8,6,14,-5,-0.5,63.0,-0.46999999999999975,0.5
887,922,Ole Miss,2020,SEC,0,0,0,0,9,4,5,3,717,5062,7.06,50,562,127,693,4821,6.96,45,48,536,116,96,140,12,248,116,96,140,12,248,30,20,31,1,115,10,14,1,14,21,23,359,0.0,6,290,207,14,3103,10.7,14.99,28,345,127,237,342,2920,19,8.54,12.32,324.4,53,52,437,48.56,95,5,54,0,10.8,95,5,54,0,10.8,106,56,22,16,4,42,0.75,96,47,20,13,8,41,0.87,19,427,1959,4.59,22,217.7,104,351,1901,5.42,26,211.2,44,17,96,1.89,122,48,43,1,0,10,0,363,40.3,13,51,44,2,0,4,0,366,40.7,111,32,18,160,41,4.6,8,127,64,0.5,112,56,118,0.48,98,28:15:00,110,6,5,11,4,14,18,-7,-0.78,65.0,0.09999999999999964,0.4444444444444444
